17492	101
18099	51
18908	0
17753	65
17493	56
18238	55
17505	67
18596	0
17522	56
17457	98
18042	51
17690	156
17834	52
18321	0
19006	98
18351	55
17624	84
18862	0
18103	109
19278	99
17922	35
18490	0
18858	0
17608	98
17541	111
18648	0
17726	111
17484	55
19170	56
18001	56
19099	56
17695	99
19249	99
18313	0
18655	0
17651	52
17816	0
17682	98
18942	56
18976	56
19050	0
17877	98
19161	56
17513	63
17624	98
17540	2
17451	5
19251	64
19097	103
18026	56
17490	56
17524	55
18463	0
17536	55
17595	55
18675	0
18791	0
19140	56
18841	0
18680	0
19330	56
17537	99
18837	0
18550	0
17753	110
18459	0
17497	100
17789	56
18188	2
18243	56
18181	61
18143	56
18745	0
19212	56
19402	56
18161	65
19341	64
17545	65
17566	64
19173	98
17708	106
17603	99
18062	98
17587	72
17474	112
18108	51
17788	112
17749	51
17523	5
17669	74
17500	102
18861	0
17636	55
19039	107
18386	0
18071	2
17539	99
17675	56
19367	99
17613	146
17523	55
18193	114
17609	56
17460	100
17755	84
18064	56
17782	2
18730	98
17646	56
17547	0
17800	56
17720	74
19082	103
18782	0
17509	55
17890	51
17641	2
19282	65
17495	55
18166	55
17566	109
17521	142
18585	0
18938	99
18082	2
17554	65
17488	67
17868	56
18124	45
17576	99
19165	56
17620	56
17599	55
17696	106
18212	65
18630	0
18682	0
17651	51
19119	56
17871	98
19373	90
18516	0
17475	123
17661	55
17500	136
17504	51
18762	0
18515	0
17437	53
17643	2
17769	56
17886	98
17547	55
17933	35
17503	51
19265	56
17644	61
17949	62
17469	112
17602	67
18030	56
17506	51
17713	74
17467	114
18320	0
17742	19
17525	51
18159	2
18090	56
18060	61
17752	53
19433	56
17515	55
17517	65
17733	56
18152	56
19229	99
18139	56
17765	19
17541	7
17497	52
17927	120
18428	55
19100	99
17574	56
18075	56
17788	55
17778	65
17518	54
19234	99
18106	51
19108	56
18539	0
18946	56
17985	55
17475	10
18978	56
17554	99
17490	2
17894	123
17572	99
17531	112
19192	98
17988	42
19429	56
18541	0
18744	0
17688	56
17479	51
19100	56
17909	123
18254	123
17521	55
17723	2
17458	52
19245	64
18612	0
18062	109
18072	82
19111	56
17477	14
17539	109
17806	56
18270	109
19200	98
18548	0
18887	0
18754	0
18212	99
19301	109
18245	96
17584	2
18256	65
17548	132
17601	4
18266	103
19037	97
18282	56
18036	0
17863	1
18136	106
18429	0
17579	56
19318	56
18079	56
18096	61
18574	0
17863	98
18715	0
17919	51
18073	64
19392	109
19217	56
18346	0
18792	0
19389	56
17723	53
17801	56
18398	0
17998	56
18300	0
17793	136
18824	50
18594	0
17562	56
17563	55
17986	56
18366	0
19269	99
19007	64
18181	95
17887	83
18814	18
18338	2
17476	75
17551	56
18424	0
17668	51
18847	0
18365	0
17529	57
17572	98
17745	53
17500	103
19233	64
19055	19
18627	0
18230	174
17745	55
18245	56
19109	56
17541	99
18091	56
17606	56
17507	2
17930	56
18271	100
17517	98
18821	56
18896	0
17776	146
17793	135
17753	98
17788	100
17850	99
18207	33
17766	56
17655	56
18102	106
19394	99
17722	100
19418	56
17590	123
17738	18
17804	129
17475	2
18665	0
17644	71
19274	99
17460	53
17618	98
17474	57
19333	99
17664	51
17951	107
17453	2
17870	56
18191	56
18936	98
18315	0
18241	56
17693	19
17437	52
17498	51
18443	0
18149	64
19011	123
17522	0
17480	17
18467	0
17586	51
19216	64
17718	143
17684	56
18079	1
18884	0
17439	55
17539	57
18169	56
19268	99
17932	51
17571	110
17819	123
17553	98
17500	55
19005	65
17863	51
18008	56
17552	2
17471	65
18285	99
17853	111
17821	25
19287	65
17600	74
17987	56
17475	62
18256	99
17598	61
18640	0
18024	0
17828	56
17956	103
17522	98
17676	109
17761	56
18066	61
17548	54
18722	0
19399	56
19180	98
19120	56
17529	56
18135	166
18161	56
17455	98
17499	100
17753	55
18957	56
17461	66
17808	56
17481	56
17639	55
17686	55
18145	56
18620	0
18147	0
17601	56
18917	0
18123	170
17641	52
18127	99
17608	64
17976	99
17500	135
18742	0
17549	102
17529	19
18385	0
19065	0
17508	24
18728	0
18375	55
19141	56
19127	56
17488	98
17524	109
17653	122
17557	27
17665	99
17518	56
17493	55
17568	55
19440	56
18158	67
17708	56
18709	0
18124	25
17445	53
19307	56
17481	130
18533	0
17957	35
17841	20
19288	99
17524	65
19227	53
17510	79
18318	0
17492	98
18232	141
18325	0
17533	98
17765	0
19412	56
19199	98
17635	56
17795	100
17734	65
18292	0
17854	112
18779	0
17541	55
17464	65
17633	56
17854	111
18053	56
19011	56
17811	0
18679	0
17502	8
19291	99
18504	0
18954	56
18256	98
18697	0
17634	56
17535	55
17537	55
17723	56
19260	98
17513	99
18150	25
18175	99
17768	109
18245	18
17729	139
18097	56
17559	12
17546	56
18402	0
17498	98
17827	56
17578	55
17697	87
17597	57
17522	111
17740	72
17521	98
17661	56
19089	65
19012	123
17789	55
19287	109
17668	55
17815	56
18687	0
17497	65
19273	98
17811	67
19074	55
17509	98
17905	64
17469	57
17897	164
17974	56
17503	7
18480	0
17971	52
18203	51
17836	56
18184	55
17517	1
17873	2
19175	99
18712	0
17622	102
19362	109
18162	56
17525	0
19182	99
17457	63
17524	56
18882	0
17521	99
19343	99
18092	103
17490	67
18565	0
19355	99
18930	0
17822	2
18039	56
17567	56
19144	56
17756	54
17949	92
17738	2
17606	65
17512	110
19058	0
17781	36
19006	19
17649	98
18155	52
17438	56
18547	0
17693	35
18802	0
19366	98
18225	56
17494	98
17781	61
18992	56
17845	56
19273	99
19222	98
17980	55
17444	98
17917	56
18287	55
17440	2
17614	103
17521	57
17795	55
18421	0
18593	0
17715	56
17713	99
17492	110
18101	56
17821	108
19126	56
17523	1
17480	12
19304	99
18149	99
18484	0
17794	56
17641	55
18259	64
18203	103
18019	61
17678	56
19065	55
17465	66
17793	55
17456	99
17769	55
17514	99
17542	2
17474	56
17470	4
17498	65
19034	122
17738	99
17608	56
17571	99
17628	115
17554	98
18258	19
17743	99
17951	166
17821	61
17740	56
17843	0
17636	56
17490	65
18074	56
17960	136
18922	0
18055	56
18274	134
17641	51
19200	99
19182	98
17563	98
19177	56
18842	0
17698	56
17670	122
19405	56
18277	2
18535	0
18133	56
17517	55
18430	0
18007	157
17456	4
19332	99
17658	56
17581	51
18013	56
18696	0
18867	0
17524	100
17522	144
18907	0
17461	111
18925	0
17540	51
18036	64
17742	55
17460	66
18591	0
17496	133
19042	94
17668	98
19404	56
19011	0
17684	102
17577	32
17736	106
17624	132
19219	99
18158	51
17523	65
18789	0
17712	2
17874	100
17741	56
19171	56
17522	99
19316	98
17525	109
18771	0
17723	57
18825	0
17531	98
18261	99
17683	55
19340	56
17850	51
18198	56
17581	67
18991	56
18551	0
17693	51
17616	54
17541	65
18389	0
18270	98
19088	109
17668	65
17557	0
17846	64
17689	106
18011	123
18915	0
18525	0
18843	0
17739	36
17758	56
17468	116
17513	80
17460	55
17447	103
17490	57
18299	55
18707	0
18850	0
17601	107
17474	74
17498	5
17502	55
18223	106
17578	2
18531	0
18498	0
17644	85
18212	64
17500	5
17747	99
17814	55
17593	106
18168	99
17841	135
18263	56
17843	102
19231	98
17937	56
17850	2
17978	135
19280	64
17539	55
18083	56
18236	56
17521	65
17522	2
18109	99
19288	64
18404	55
17482	110
17573	55
17492	56
17624	54
18945	56
18760	0
18807	0
17731	65
17796	56
18159	99
19162	56
17550	55
17626	56
17474	98
17663	56
18297	0
17511	55
17834	92
17528	109
17490	51
17524	110
19133	56
19358	56
19246	99
17552	55
17980	99
17857	109
19408	102
17503	56
17455	51
19070	0
17867	121
18895	0
18201	61
17958	109
18860	0
18029	65
18967	56
18501	0
18448	0
19018	56
17581	56
19335	99
17992	98
18767	0
17995	56
17461	112
17630	115
17559	16
19350	109
19216	98
18820	56
18021	78
17846	98
17769	99
19068	0
17777	89
18226	141
17710	55
17554	20
18052	165
18602	0
19226	64
18705	0
17820	56
17538	55
19245	99
18035	61
18404	0
17891	56
17758	98
18570	0
18003	51
17479	2
17781	161
18702	0
17767	13
18997	56
18573	0
17910	108
18309	55
18512	0
18349	0
18785	0
17765	98
17816	55
17993	99
19236	99
17757	55
18370	0
18033	135
18151	47
17537	56
17486	111
17953	2
18406	55
17722	55
18692	0
18691	0
17874	55
18306	0
17537	57
19331	99
17610	153
18440	0
19116	56
17469	51
18113	2
17902	106
18407	0
19244	109
17460	56
19164	56
17965	19
17578	112
17723	65
19044	99
18177	19
19321	98
18572	0
18118	111
17863	110
17522	55
17464	98
17793	5
18608	0
19186	98
17863	16
18586	0
17529	64
17986	98
18595	0
19277	64
17821	103
18235	56
17802	56
19038	56
17460	64
19049	55
18804	0
17860	66
17747	64
19025	115
17529	98
17499	56
17693	61
17495	56
17697	71
18435	0
17444	55
19125	56
17546	19
17816	99
18376	0
18520	0
17437	55
18904	0
18328	0
17773	56
17595	56
18341	0
19294	109
19350	64
17528	51
17527	99
17719	63
18064	135
17444	99
17609	55
18445	0
17578	53
18643	0
17854	19
17704	103
17860	53
18213	51
17535	2
18740	0
17901	56
18183	103
17719	56
19009	0
17860	19
18787	0
18986	56
19385	56
18154	56
17693	109
18055	42
17545	55
17690	89
19282	56
17710	72
18364	0
19094	56
17884	147
18989	56
17793	73
18352	0
17716	56
19344	64
17461	54
17516	55
17684	121
17494	55
18569	0
17970	99
17514	140
19123	56
19217	109
17704	51
17481	18
17500	16
17654	56
17665	2
17980	65
19288	109
19345	56
17902	120
17938	51
17524	51
18883	0
17651	0
17796	123
18322	0
17535	98
17745	99
18124	4
18505	0
19091	99
18817	122
18239	18
17735	82
19077	56
17637	102
17527	19
18302	55
17522	143
19403	56
17724	156
17668	99
18940	99
17464	51
18911	0
17898	109
17955	51
17522	59
19367	64
17881	2
18786	0
17740	55
19369	64
17623	56
17768	65
19159	56
17627	56
18578	0
17854	98
19415	56
17480	75
19380	56
17461	57
17668	57
18256	64
18047	56
17574	20
17475	8
18086	56
17965	55
18165	56
18892	0
18120	56
18057	151
17708	99
18704	0
17982	56
18808	115
17526	56
19075	56
17871	99
17766	98
19267	99
17849	56
19022	55
19136	56
17486	51
17560	30
17805	109
17489	52
19324	99
18210	4
18195	122
19370	56
18941	56
17863	136
19351	99
18003	168
17490	98
19214	99
17911	35
17588	99
18677	0
18037	55
17507	55
17545	98
17759	56
18773	0
17749	103
17838	100
17887	98
17802	121
18610	0
17708	55
18871	0
17960	135
17986	99
17753	1
17695	56
17677	35
17578	98
17684	79
19323	99
17618	2
18204	56
18458	0
17540	54
17590	56
18452	0
19346	99
17477	128
17803	56
18093	56
19352	99
17437	54
18228	174
17615	54
17668	2
17521	112
17521	110
17823	0
18753	0
18251	56
18266	19
19294	99
17800	102
17587	16
19263	56
18185	76
18221	64
17946	0
17701	158
18962	56
18401	55
17604	18
18277	98
17510	51
17604	56
19008	55
17532	56
18726	0
19311	56
17532	55
17724	151
19014	123
17479	55
18952	56
17490	66
17684	2
19189	56
17566	19
17618	99
17826	56
17578	65
19100	98
17932	56
18138	19
17537	54
18872	0
17466	66
17976	55
17503	137
18964	56
18047	1
17456	98
18003	21
19216	109
18257	103
17694	36
17682	99
18929	0
18999	56
19079	56
17555	56
18797	0
19090	56
18637	0
17846	56
17905	99
17493	98
18403	0
18851	0
17474	99
17961	110
18493	0
17479	57
17575	150
18826	56
18877	0
18117	115
17967	91
17573	57
17843	1
18524	0
17932	16
17494	109
18621	0
19272	64
17669	63
18219	51
19354	19
17583	100
18982	56
18776	0
18427	0
19431	109
17992	55
18378	0
18451	0
19256	99
17463	51
17546	65
17503	138
18067	65
18557	0
17658	55
18203	61
17512	100
18137	56
19199	65
17813	64
17502	56
18244	0
18998	56
17704	61
18897	0
18810	42
18824	110
18028	56
18049	56
18566	0
19024	56
17566	55
18471	0
17676	98
18125	56
18352	55
17541	112
17810	54
17557	109
18159	56
18030	18
17777	130
17452	55
19239	99
17904	109
18415	0
19097	52
17772	56
